Date,BTC_Price,DOW_Price,NASDAQ_Price,GOLD_Price,USD_Price,US_BCI,US_CCI,US2TB,US30TB,ETH,XRP,US_INTR,S&P,BTCCash,LTC,Gsearch
2016-05-20,441.6,17500.94,4769.56,1252.4,95.34,99.72,100.7,109.06,164.25,13.79,0.01,1,2052.32,0,0,4
2016-05-23,443.7,17492.93,4765.78,1251.1,95.22,99.72,100.7,109.05,164.47,13.42,0.01,1,2048.04,0,0,4
2016-05-24,445,17706.05,4861.06,1228.9,95.58,99.72,100.7,109.02,164.06,12.73,0.01,1,2076.06,0,0,4
2016-05-25,449.1,17851.51,4894.89,1223.5,95.34,99.72,100.7,109.04,163.59,12.49,0.01,1,2090.54,0,0,4
2016-05-26,454,17828.29,4901.77,1220.1,95.16,99.72,100.7,109.13,164.56,12.48,0.01,1,2090.1,0,0,4
2016-05-27,472,17873.22,4933.51,1213.8,95.5,99.72,100.7,109.1,164.31,11.12,0.01,1,2099.06,0,0,4
2016-05-30,532.9,17873.22,4933.51,1212.15,95.5,99.72,100.7,109.01,162.64,12.72,0.01,1,2099.06,0,0,4
2016-05-31,530.7,17787.2,4948.06,1214.8,95.88,99.72,100.7,109.12,164.72,14.01,0.01,1,2096.96,0,0,4
2016-06-01,536.8,17789.67,4952.25,1211.9,95.46,99.79,100.68,109.07,164.94,13.85,0.01,1,2099.33,0,0,5
2016-06-02,538.8,17838.56,4971.36,1209.8,95.57,99.79,100.68,109.09,166.06,13.8,0.01,1,2105.26,0,0,5
2016-06-03,570.9,17807.06,4942.52,1240.1,94.03,99.79,100.68,109.32,168,13.84,0.01,1,2099.13,0,0,5
2016-06-06,585.2,17920.33,4968.71,1244.6,93.89,99.79,100.68,109.28,167.53,14.03,0.01,1,2109.41,0,0,5
2016-06-07,576.9,17938.28,4961.75,1244.4,93.83,99.79,100.68,109.31,167.91,14.5,0.01,1,2112.13,0,0,5
2016-06-08,583,18005.05,4974.64,1259.8,93.58,99.79,100.68,109.31,168.28,14.49,0.01,1,2119.12,0,0,5
2016-06-09,575.5,17985.19,4958.62,1270.2,93.95,99.79,100.68,109.35,168.97,14.45,0.01,1,2115.48,0,0,5
2016-06-10,580.1,17865.34,4894.55,1273.4,94.56,99.79,100.68,109.42,169.78,13.97,0.01,1,2096.07,0,0,5
2016-06-13,705.9,17732.48,4848.44,1284.4,94.4,99.79,100.68,109.45,170.22,17.73,0.01,1,2079.06,0,0,5
2016-06-14,684.5,17674.82,4843.55,1285.6,95.04,99.79,100.68,109.44,170.38,18.73,0.01,1,2075.32,0,0,5
2016-06-15,696.9,17640.17,4834.93,1285.8,94.68,99.79,100.68,109.51,170.66,18.45,0.01,1,2071.5,0,0,5
2016-06-16,769.5,17733.1,4844.91,1296.1,94.71,99.79,100.68,109.5,171.62,20.7,0.01,1,2077.99,0,0,5
2016-06-17,748.7,17675.16,4800.34,1292.5,94.34,99.79,100.68,109.48,170.59,15.61,0.01,1,2071.22,0,0,5
2016-06-20,743.9,17804.87,4837.21,1290,93.68,99.79,100.68,109.41,169.47,11.9,0.01,1,2083.25,0,0,5
2016-06-21,668.9,17829.73,4843.76,1270.5,94.06,99.79,100.68,109.4,169.31,12.94,0.01,1,2088.9,0,0,5
2016-06-22,606,17780.83,4833.32,1268,93.76,99.79,100.68,109.42,167.72,13.25,0.01,1,2085.45,0,0,5
2016-06-23,625.8,18011.07,4910.04,1261.2,93.53,99.79,100.68,109.5,166.09,13.75,0.01,1,2113.32,0,0,5
2016-06-24,666,17400.75,4707.98,1320,95.57,99.79,100.68,109.6,169.97,14.29,0.01,1,2037.41,0,0,5
2016-06-27,662.2,17140.24,4594.44,1322.5,96.7,99.79,100.68,109.69,173.16,13.96,0.01,1,2000.54,0,0,5
2016-06-28,646.3,17409.72,4691.87,1315.3,96.33,99.79,100.68,109.67,173.09,12.22,0.01,1,2036.09,0,0,5
2016-06-29,639.7,17694.68,4779.24,1323.9,95.81,99.79,100.68,109.64,173,12.77,0.01,1,2070.77,0,0,5
2016-06-30,674.7,17929.99,4842.67,1318.4,96.2,99.79,100.68,109.62,172.34,12.5,0.01,1,2098.86,0,0,5
2016-07-01,674.8,17949.37,4862.57,1336.7,95.71,99.7,100.53,109.63,173.69,12.35,0.01,1,2102.95,0,0,4
2016-07-03,659.3,17949.37,4862.57,1345.5,95.71,99.7,100.53,109.79,174.17,11.78,0.01,1,2102.95,0,0,4
2016-07-04,681.3,17949.37,4862.57,1352,95.71,99.7,100.53,109.78,174.33,11.42,0.01,1,2102.95,0,0,4
2016-07-05,667.8,17840.62,4822.9,1356.4,96.26,99.7,100.53,109.71,176.25,10.53,0.01,1,2088.55,0,0,4
2016-07-06,677,17918.62,4859.16,1364.9,96.13,99.7,100.53,109.65,175.88,10.55,0.01,1,2099.73,0,0,4
2016-07-07,640.5,17895.88,4876.81,1360.1,96.38,99.7,100.53,109.63,176.25,10.14,0.01,1,2097.9,0,0,4
2016-07-08,664.8,18146.74,4956.76,1356.6,96.33,99.7,100.53,109.59,176.94,11.31,0.01,1,2129.9,0,0,4
2016-07-11,648,18226.93,4988.64,1355,96.59,99.7,100.53,109.51,175.69,10.51,0.01,1,2137.16,0,0,4
2016-07-12,667.2,18347.67,5022.82,1334.1,96.49,99.7,100.53,109.44,173.81,10.55,0.01,1,2152.14,0,0,4
2016-07-13,653.7,18372.12,5005.73,1342.4,96.21,99.7,100.53,109.47,174.97,10.47,0.01,1,2152.43,0,0,4
2016-07-14,659.8,18506.41,5034.06,1331.3,96.1,99.7,100.53,109.42,173,11.6,0.01,1,2163.75,0,0,4
2016-07-15,665.5,18516.55,5029.59,1326.5,96.56,99.7,100.53,109.34,171.66,11.93,0.01,1,2161.74,0,0,4
2016-07-18,674.3,18533.05,5055.78,1328.4,96.59,99.7,100.53,109.37,171.56,11.04,0.01,1,2166.89,0,0,4
2016-07-19,675,18559.01,5036.37,1331.5,97.11,99.7,100.53,109.38,172.22,11.75,0.01,1,2163.78,0,0,4
2016-07-20,665.8,18595.03,5089.93,1318.8,97.26,99.7,100.53,109.33,171.47,12.48,0.01,1,2173.02,0,0,4
2016-07-21,665,18517.23,5073.9,1330.5,97.05,99.7,100.53,109.39,171.47,12.55,0.01,1,2165.17,0,0,4
2016-07-22,648,18570.85,5100.16,1323.1,97.52,99.7,100.53,109.35,171.62,14.67,0.01,1,2175.03,0,0,4
2016-07-25,654.2,18493.06,5097.63,1319.3,97.33,99.7,100.53,109.3,171.56,13.8,0.01,1,2168.48,0,0,4
2016-07-26,648.5,18473.75,5110.05,1320.7,97.17,99.7,100.53,109.3,171.88,12.01,0.01,1,2169.18,0,0,4
2016-07-27,654.5,18472.17,5139.81,1326.6,97.04,99.7,100.53,109.38,173.22,13.03,0.01,1,2166.58,0,0,4
2016-07-29,658.3,18432.24,5162.13,1349,95.49,99.7,100.53,109.5,174.44,12.9,0.01,1,2173.6,0,0,4
2016-08-01,608,18404.51,5184.2,1351.4,95.68,99.55,100.42,109.46,173.59,11.08,0.01,1,2170.84,0,0,4
2016-08-02,604,18313.77,5137.73,1364.4,94.99,99.55,100.42,109.47,172.34,10.16,0.01,1,2157.03,0,0,4
2016-08-03,0,18355,5159.74,1356.1,95.53,99.55,100.42,109.46,172.16,10.16,0.01,1,2163.79,0,0,4
2016-08-04,0,18352.05,5166.25,1358.8,95.72,99.55,100.42,109.52,173.16,10.16,0.01,1,2164.25,0,0,4
2016-08-05,0,18543.53,5221.12,1336.4,96.14,99.55,100.42,109.36,171.56,10.16,0.01,1,2182.87,0,0,4
2016-08-08,604.1,18529.29,5213.14,1333.4,96.34,99.55,100.42,109.36,171.66,10.16,0.01,1,2180.89,0,0,4
2016-08-09,604.1,18533.05,5225.48,1339,96.13,99.55,100.42,109.39,172.72,10.16,0.01,1,2181.74,0,0,4
2016-08-10,590.3,18495.66,5204.59,1344.3,95.61,99.55,100.42,109.45,173.47,12.07,0.01,1,2175.49,0,0,4
2016-08-11,591.3,18613.52,5228.4,1342.5,95.84,99.55,100.42,109.33,171.78,11.64,0.01,1,2185.79,0,0,4
2016-08-12,585.5,18576.47,5232.9,1335.8,95.68,99.55,100.42,109.41,172.97,11.67,0.01,1,2184.05,0,0,4
2016-08-15,564.6,18636.05,5262.02,1340.3,95.59,99.55,100.42,109.38,171.75,11.09,0.01,1,2190.15,0,0,4
2016-08-16,574.2,18552.02,5227.11,1350.5,94.76,99.55,100.42,109.32,171.09,11.07,0.01,1,2178.15,0,0,4
2016-08-17,571.8,18573.94,5228.66,1342.7,94.69,99.55,100.42,109.33,171.59,10.72,0.01,1,2182.22,0,0,4
2016-08-18,572.2,18597.7,5240.15,1351.2,94.14,99.55,100.42,109.38,171.91,10.69,0.01,1,2187.02,0,0,4
2016-08-19,573.5,18552.57,5238.38,1340.4,94.48,99.55,100.42,109.31,171.09,10.68,0.01,1,2183.87,0,0,4
2016-08-22,588,18529.42,5244.6,1337.7,94.5,99.55,100.42,109.33,172.38,11.14,0.01,1,2182.64,0,0,4
2016-08-23,583.5,18547.3,5260.08,1340.6,94.49,99.55,100.42,109.3,172.44,10.99,0.01,1,2186.9,0,0,4
2016-08-24,580.3,18481.48,5217.69,1324.4,94.75,99.55,100.42,109.3,172.25,10.98,0.01,1,2175.44,0,3.84,4
2016-08-25,577.2,18448.41,5212.2,1320.1,94.74,99.55,100.42,109.27,171.72,11.39,0.01,1,2172.47,0,3.81,4
2016-08-26,578,18395.4,5218.92,1321.5,95.54,99.55,100.42,109.14,170.31,11.22,0.01,1,2169.04,0,3.81,4
2016-08-29,574.8,18502.99,5232.33,1322.9,95.54,99.55,100.42,109.23,172.09,10.93,0.01,1,2180.38,0,3.77,4
2016-08-30,579.5,18454.3,5222.99,1311.7,96.04,99.55,100.42,109.23,171.78,11.29,0.01,1,2176.12,0,3.81,4
2016-08-31,576.2,18400.88,5213.22,1306.9,96.01,99.55,100.42,109.25,171.84,11.63,0.01,1,2170.95,0,3.74,4
2016-09-01,572.7,18419.3,5227.21,1312.2,95.66,99.6,100.4,109.27,171.94,12.22,0.01,1,2170.86,0,3.66,4
2016-09-02,579.8,18491.96,5249.9,1322.1,95.84,99.6,100.4,109.25,170.97,12.13,0.01,1,2179.98,0,3.84,4
2016-09-04,614.5,18491.96,5249.9,1326.25,95.84,99.6,100.4,109.27,169.3,11.73,0.01,1,2179.98,0,4.02,4
2016-09-05,611.5,18491.96,5249.9,1331.1,95.84,99.6,100.4,109.27,169.17,11.85,0.01,1,2179.98,0,3.96,4
2016-09-06,615.2,18538.12,5275.91,1349.4,94.82,99.6,100.4,109.35,172.12,11.73,0.01,1,2186.48,0,3.95,4
2016-09-07,619.8,18526.14,5283.93,1344.3,94.95,99.6,100.4,109.34,172.19,11.64,0.01,1,2186.16,0,3.96,4
2016-09-08,631.7,18479.91,5259.48,1336.8,95.05,99.6,100.4,109.27,169.91,11.45,0.01,1,2181.3,0,4.01,4
2016-09-09,626.3,18085.45,5125.91,1330.1,95.33,99.6,100.4,109.23,168.38,11.68,0.01,1,2127.81,0,3.96,4
2016-09-12,611.6,18325.07,5211.89,1321,95.09,99.6,100.4,109.28,168.34,12,0.01,1,2159.04,0,3.88,4
2016-09-13,614.2,18066.75,5155.26,1319,95.64,99.6,100.4,109.22,166.81,12.01,0.01,1,2127.02,0,3.81,4
2016-09-14,613.9,18034.77,5173.77,1321.5,95.32,99.6,100.4,109.3,167.41,11.94,0.01,1,2125.77,0,3.85,4
2016-09-15,611.8,18212.48,5249.69,1313.5,95.28,99.6,100.4,109.34,166.94,12.01,0.01,1,2147.26,0,3.81,4
2016-09-16,610,18123.8,5244.57,1305.8,96.11,99.6,100.4,109.26,167.19,12.68,0.01,1,2139.16,0,3.81,4
2016-09-18,613,18123.8,5244.57,1314.15,96.11,99.6,100.4,109.26,167.19,12.32,0.01,1,2139.16,0,3.87,4
2016-09-19,609.8,18120.17,5235.03,1317.15,95.77,99.6,100.4,109.27,167.25,12.9,0.01,1,2139.12,0,3.86,4
2016-09-20,600,18129.96,5241.35,1319.25,95.98,99.6,100.4,109.26,167.53,14.45,0.01,1,2139.76,0,4,4
2016-09-21,597.4,18293.7,5295.18,1326.9,95.67,99.6,100.4,109.24,167.34,13.74,0.01,1,2163.12,0,3.82,4
2016-09-22,597.1,18392.46,5339.52,1340.4,95.38,99.6,100.4,109.27,167.5,13.17,0.01,1,2177.18,0,3.79,4
2016-09-23,603.3,18261.45,5305.75,1341.55,95.39,99.6,100.4,109.32,167.81,13.36,0.01,1,2164.69,0,3.83,4
2016-09-26,609.1,18094.83,5257.49,1339.7,95.21,99.6,100.4,109.36,168.25,12.9,0.01,1,2146.1,0,3.92,4
2016-09-27,605.5,18228.3,5305.71,1325.9,95.31,99.6,100.4,109.41,169.44,13.08,0.01,1,2159.93,0,3.83,4
2016-09-28,603.8,18339.24,5318.55,1326.95,95.34,99.6,100.4,109.38,169.25,13.25,0.01,1,2171.37,0,3.81,4
2016-09-29,604.6,18143.45,5269.15,1321.7,95.47,99.6,100.4,109.4,169.62,13.1,0.01,1,2151.13,0,3.86,4
2016-09-30,611.1,18308.15,5312,1313.3,95.39,99.6,100.4,109.33,168.16,13.3,0.01,1,2168.27,0,3.81,4
2016-10-03,612.6,18253.85,5300.87,1309,95.59,99.76,100.48,109.15,168.06,13.44,0.01,1,2161.2,0,3.83,4
2016-10-04,611,18168.45,5289.66,1266.3,96.12,99.76,100.48,109.1,166.44,13.33,0.01,1,2150.49,0,3.85,4
2016-10-05,614.1,18281.03,5316.02,1265.2,96.11,99.76,100.48,109.05,165.72,13.11,0.01,1,2159.73,0,3.88,4
2016-10-06,613.5,18268.5,5306.85,1249.8,96.77,99.76,100.48,109.03,165.06,12.84,0.01,1,2160.77,0,3.82,4
2016-10-07,620.1,18240.49,5292.4,1248.9,96.65,99.76,100.48,109.03,164.91,12.69,0.01,1,2153.74,0,3.82,4
2016-10-10,618.9,18329.04,5328.67,1257.5,96.93,99.76,100.48,108.98,164.16,11.73,0.01,1,2163.66,0,3.79,4
2016-10-11,641.7,18128.66,5246.79,1253,97.69,99.76,100.48,108.98,164.34,11.78,0.01,1,2136.73,0,3.83,4
2016-10-12,637.6,18144.2,5239.02,1251.1,97.96,99.76,100.48,108.96,164.09,11.72,0.01,1,2139.18,0,3.8,4
2016-10-13,637,18098.94,5213.33,1255,97.52,99.76,100.48,109.04,164.97,12.07,0.01,1,2132.55,0,3.83,4
2016-10-14,643,18138.38,5214.16,1253.1,98,99.76,100.48,109.04,163.22,11.93,0.01,1,2132.98,0,3.82,4
2016-10-17,639.8,18086.4,5199.82,1254.4,97.88,99.76,100.48,109.07,163.94,12,0.01,1,2126.5,0,3.82,4
2016-10-18,638.8,18161.94,5243.84,1260.8,97.9,99.76,100.48,109.1,164.28,12.54,0.01,1,2139.6,0,3.91,4
2016-10-19,631.8,18202.62,5246.41,1267.9,97.94,99.76,100.48,109.12,164.22,11.99,0.01,1,2144.29,0,3.79,4
2016-10-20,632.5,18162.35,5241.83,1265.6,98.31,99.76,100.48,109.09,164.66,12.09,0.01,1,2141.34,0,3.8,4
2016-10-21,636.7,18145.71,5257.4,1267.05,98.69,99.76,100.48,109.09,164.81,12.16,0.01,1,2141.16,0,3.79,4
2016-10-24,654.7,18223.03,5309.83,1262,98.75,99.76,100.48,109.07,164.31,11.99,0.01,1,2151.33,0,3.87,4
2016-10-25,659.5,18169.27,5283.4,1271.9,98.68,99.76,100.48,109.05,164.69,11.36,0.01,1,2143.16,0,3.85,4
2016-10-26,678.7,18199.33,5250.27,1264.8,98.61,99.76,100.48,109.03,163.94,11.5,0.01,1,2139.43,0,3.89,4
2016-10-27,688.7,18169.68,5215.97,1267.9,98.88,99.76,100.48,109,162.44,11.57,0.01,1,2133.04,0,3.99,4
2016-10-28,693.5,18161.19,5190.1,1275.5,98.34,99.76,100.48,109.05,162.19,11.15,0.01,1,2126.41,0,3.9,4
2016-10-31,704.1,18142.42,5189.14,1271.5,98.42,99.76,100.48,109.07,162.72,10.96,0.01,1,2126.15,0,3.98,4
2016-11-14,707.4,18868.69,5218.4,1221.2,100.12,100.03,100.81,108.84,154.41,10,0.01,1,2164.2,0,3.87,5
2016-11-15,712.2,18923.06,5275.62,1224,100.25,100.03,100.81,108.8,154.28,10.27,0.01,1,2180.39,0,3.92,5
2016-11-16,745,18868.14,5294.58,1223.4,100.44,100.03,100.81,108.81,155.03,10.02,0.01,1,2176.94,0,3.92,5
2016-11-17,740.7,18903.82,5333.97,1216.5,100.95,100.03,100.81,108.76,153.78,9.99,0.01,1,2187.12,0,3.9,5
2016-11-18,754,18867.93,5321.51,1208.5,101.28,100.03,100.81,108.7,153.16,9.52,0.01,1,2181.9,0,3.87,5
2016-11-20,729.7,18867.93,5321.51,1205.95,101.28,100.03,100.81,108.7,153.16,9.57,0.01,1,2181.9,0,3.89,5
2016-11-21,739,18956.69,5368.86,1215.85,101.11,100.03,100.81,108.67,153.19,9.61,0.01,1,2198.18,0,3.93,5
2016-11-22,750,19023.87,5386.35,1211,101.11,100.03,100.81,108.69,153.25,9.84,0.01,1,2202.94,0,3.9,5
2016-11-23,742,19083.18,5380.68,1189.1,101.76,100.03,100.81,108.61,152.91,9.69,0.01,1,2204.72,0,3.86,5
2016-11-24,737.7,19083.18,5380.68,1185.55,101.76,100.03,100.81,108.63,152.55,9.2,0.01,1,2204.72,0,3.9,5
2016-11-25,740.4,19152.14,5398.92,1178.2,101.55,100.03,100.81,108.62,152.81,9.38,0.01,1,2213.35,0,3.87,5
2016-11-28,731.5,19097.9,5368.81,1190.6,101.37,100.03,100.81,108.66,153.69,8.7,0.01,1,2201.72,0,3.84,5
2016-11-29,731,19121.6,5379.92,1187.9,100.95,100.03,100.81,108.68,154.12,8.16,0.01,1,2204.66,0,3.83,5
2016-11-30,739,19123.58,5323.68,1170.8,101.54,100.03,100.81,108.66,152.66,8.62,0.01,1,2198.81,0,3.84,5
2016-12-01,755.4,19191.93,5251.11,1166.9,101.1,100.33,101.15,108.61,150.88,8.46,0.01,1.25,2191.08,0,3.88,5
2016-12-02,774.9,19170.42,5255.65,1175.1,100.86,100.33,101.15,108.7,151.88,7.7,0.01,1.25,2191.95,0,3.94,5
2016-12-05,750.6,19216.24,5308.89,1174,100.11,100.33,101.15,108.67,152.12,6.7,0.01,1.25,2204.71,0,3.58,5
2016-12-06,757.4,19251.78,5333,1167.6,100.53,100.33,101.15,108.67,151.66,7.71,0.01,1.25,2212.23,0,3.5,5
2016-12-07,765,19549.62,5393.76,1175,100.27,100.33,101.15,108.7,152.56,8.33,0.01,1.25,2241.35,0,3.67,5
2016-12-08,765,19614.81,5417.36,1169.8,101.12,100.33,101.15,108.71,151.34,8.3,0.01,1.25,2246.19,0,3.65,5
2016-12-09,770.5,19756.85,5444.5,1159.4,101.62,100.33,101.15,108.67,149.88,8.52,0.01,1.25,2259.53,0,3.74,5
2016-12-12,778,19796.43,5412.54,1163.5,101.05,100.33,101.15,108.67,150,8.45,0.01,1.25,2256.96,0,3.64,5
2016-12-13,775,19911.21,5463.83,1156.7,101.11,100.33,101.15,108.63,150.22,8.36,0.01,1.25,2271.72,0,3.65,5
2016-12-14,774.5,19792.53,5436.67,1161.3,101.77,100.33,101.15,108.48,149.84,8.21,0.01,1.25,2253.28,0,3.6,5
2016-12-15,777.4,19852.24,5456.85,1127.8,103.05,100.33,101.15,108.45,149.94,7.83,0.01,1.25,2262.03,0,3.5,5
2016-12-16,784.2,19843.41,5437.16,1135.3,102.95,100.33,101.15,108.44,149.03,7.86,0.01,1.25,2258.07,0,3.64,5
2016-12-19,790.6,19883.06,5457.44,1140.5,102.9,100.33,101.15,108.51,150.31,7.58,0.01,1.25,2262.53,0,3.66,5
2016-12-20,798,19974.62,5483.94,1131.5,103.29,100.33,101.15,108.49,149.88,7.61,0.01,1.25,2270.76,0,3.62,5
2016-12-21,830,19941.96,5471.43,1131.1,103.03,100.33,101.15,108.53,148.94,7.89,0.01,1.25,2265.18,0,3.66,5
2016-12-22,859.2,19918.88,5447.42,1128.8,103.1,100.33,101.15,108.53,148.81,7.61,0.01,1.25,2260.96,0,3.69,5
2016-12-23,919,19933.81,5462.69,1131.9,103,100.33,101.15,108.54,149.12,7.16,0.01,1.25,2263.79,0,4.49,5
2016-12-25,898,19933.81,5462.69,1135,103,100.33,101.15,108.54,149.12,7.23,0.01,1.25,2263.79,0,4.3,5
2016-12-26,906.4,19933.81,5462.69,1134.55,103,100.33,101.15,108.4,148.89,7.27,0.01,1.25,2263.79,0,4.23,5
2016-12-27,936.3,19945.04,5487.44,1137.3,103.01,100.33,101.15,108.54,148.56,7.12,0.01,1.25,2268.88,0,4.33,5
2016-12-28,981.7,19833.68,5438.56,1139.4,103.24,100.33,101.15,108.56,149.72,7.58,0.01,1.25,2249.92,0,4.53,5
2016-12-29,972.6,19819.78,5432.09,1156.4,102.71,100.33,101.15,108.65,149.91,8.27,0.01,1.25,2249.26,0,4.69,5
2016-12-30,959.3,19762.6,5383.12,1150,102.29,100.33,101.15,108.67,150.66,8.16,0.01,1.25,2238.83,0,4.35,5
2017-01-02,1019.3,19762.6,5383.12,1151.05,102.29,100.6,101.29,108.5,150.2,8.37,0.01,1.25,2238.83,0,4.56,7
2017-01-03,1037.5,19881.76,5429.08,1160.4,103.2,100.6,101.29,108.27,150.56,9.74,0.01,1.25,2257.83,0,4.55,7
2017-01-04,1139.6,19942.16,5477.01,1163.8,102.71,100.6,101.29,108.25,150.69,11,0.01,1.25,2270.75,0,4.55,7
2017-01-05,1003.2,19899.29,5487.94,1179.7,101.53,100.6,101.29,108.37,152.5,10.15,0.01,1.25,2269,0,4.23,7
2017-01-06,898,19963.8,5521.06,1171.9,102.21,100.6,101.29,108.29,151.78,10.08,0.01,1.25,2276.98,0,3.88,7
2017-01-09,903,19887.38,5531.82,1183.5,101.91,100.6,101.29,108.35,152.72,10.26,0.01,1.25,2268.9,0,4.39,7
2017-01-10,905.8,19855.53,5551.82,1184.2,102,100.6,101.29,108.35,152.53,10.61,0.01,1.25,2268.9,0,4.67,7
2017-01-11,778.6,19954.28,5563.65,1195.6,101.75,100.6,101.29,108.36,152.81,9.79,0.01,1.25,2275.32,0,4.02,7
2017-01-12,804.6,19891,5547.49,1198.9,101.38,100.6,101.29,108.35,152.59,9.83,0.01,1.25,2270.44,0,4,7
2017-01-13,828.1,19885.73,5574.12,1195.3,101.19,100.6,101.29,108.34,152.28,9.67,0.01,1.25,2274.64,0,3.97,7
2017-01-15,820.7,19885.73,5574.12,1203.35,101.19,100.6,101.29,108.53,152.49,9.81,0.01,1.25,2274.64,0,3.96,7
2017-01-16,830.1,19885.73,5574.12,1202.85,101.19,100.6,101.29,108.53,152.33,9.61,0.01,1.25,2274.64,0,3.88,7
2017-01-17,904,19826.77,5538.73,1212,100.32,100.6,101.29,108.43,153.31,10.12,0.01,1.25,2267.89,0,3.93,7
2017-01-18,887.8,19804.72,5555.65,1211.3,100.92,100.6,101.29,108.36,152.03,10.19,0.01,1.25,2271.89,0,3.89,7
2017-01-19,900.3,19732.4,5540.08,1200.9,101.14,100.6,101.29,108.3,151.06,10.38,0.01,1.25,2263.69,0,3.88,7
2017-01-20,896,19827.25,5555.33,1204.3,100.69,100.6,101.29,108.37,150.78,10.62,0.01,1.25,2271.31,0,3.88,7
2017-01-23,910,19799.85,5552.94,1215,100.13,100.6,101.29,108.46,152,10.77,0.01,1.25,2265.2,0,3.85,7
2017-01-24,886.1,19912.71,5600.96,1210.3,100.34,100.6,101.29,108.36,150.59,10.5,0.01,1.25,2280.07,0,3.76,7
2017-01-25,893.3,20068.51,5656.34,1197.3,100.02,100.6,101.29,108.32,149.47,10.48,0.01,1.25,2298.37,0,3.69,7
2017-01-26,915.1,20100.91,5655.18,1189.5,100.38,100.6,101.29,108.36,149.78,10.63,0.01,1.25,2296.68,0,3.86,7
2017-01-27,916.7,20093.78,5660.78,1188.1,100.53,100.6,101.29,108.38,150.38,10.5,0.01,1.25,2294.69,0,3.9,7
2017-01-30,917.4,19971.13,5613.71,1193.2,100.41,100.6,101.29,108.38,150.25,10.53,0.01,1.25,2280.9,0,4.03,7
2017-01-31,966.2,19864.09,5614.79,1208.6,99.48,100.6,101.29,108.4,150.84,10.71,0.01,1.25,2278.87,0,4.07,7
2017-02-01,983.7,19890.94,5642.65,1205.6,99.61,100.76,101.28,108.4,150.44,10.71,0.01,1.25,2279.55,0,4.08,6
2017-02-02,1005.7,19884.91,5636.2,1216.7,99.79,100.76,101.28,108.41,150.56,10.8,0.01,1.25,2280.85,0,4.09,6
2017-02-03,1015.7,20071.46,5666.77,1218.5,99.84,100.76,101.28,108.39,150.03,10.93,0.01,1.25,2297.42,0,4.06,6
2017-02-06,1022.6,20052.42,5663.55,1230,99.86,100.76,101.28,108.5,151.53,11.32,0.01,1.25,2292.56,0,3.97,6
2017-02-07,1052.1,20090.29,5674.22,1234.2,100.25,100.76,101.28,108.48,152.19,11.41,0.01,1.25,2293.08,0,3.98,6
2017-02-08,1048.8,20054.34,5682.45,1237.6,100.26,100.76,101.28,108.52,153.28,11.35,0.01,1.25,2294.67,0,3.96,6
2017-02-09,985,20172.4,5715.18,1235.1,100.65,100.76,101.28,108.46,152.19,10.9,0.01,1.25,2307.87,0,3.76,6
2017-02-10,992,20269.37,5734.13,1234.4,100.79,100.76,101.28,108.43,151.91,11.3,0.01,1.25,2316.1,0,3.83,6
2017-02-13,996.5,20412.16,5763.96,1224.4,100.95,100.76,101.28,108.41,151.38,11.35,0.01,1.25,2328.25,0,3.78,6
2017-02-14,1013.7,20504.41,5782.57,1223.9,101.23,100.76,101.28,108.34,150.62,12.96,0.01,1.25,2337.58,0,3.82,6
2017-02-15,1013.8,20611.86,5819.44,1231.7,101.16,100.76,101.28,108.3,149.94,12.92,0.01,1.25,2349.25,0,3.89,6
2017-02-16,1038.4,20619.77,5814.9,1240,100.43,100.76,101.28,108.38,150.81,12.92,0.01,1.25,2347.22,0,3.86,6
2017-02-17,1056.2,20624.05,5838.58,1237.6,100.95,100.76,101.28,108.44,151.25,12.76,0.01,1.25,2351.16,0,3.91,6
2017-02-19,1056.2,20624.05,5838.58,1237.3,100.95,100.76,101.28,108.54,151.39,12.8,0.01,1.25,2351.16,0,3.81,6
2017-02-20,1091.2,20624.05,5838.58,1238.2,100.95,100.76,101.28,108.52,151.11,12.4,0.01,1.25,2351.16,0,3.81,6
2017-02-21,1129.6,20743,5865.95,1237.5,101.36,100.76,101.28,108.44,151.31,12.82,0.01,1.25,2365.38,0,3.85,6
2017-02-22,1125.3,20775.6,5860.63,1232,101.19,100.76,101.28,108.46,151.38,12.68,0.01,1.25,2362.82,0,3.89,6
2017-02-23,1190.9,20810.32,5835.51,1250.2,101.05,100.76,101.28,108.52,151.81,13.27,0.01,1.25,2363.81,0,3.9,6
2017-02-24,1185.1,20821.76,5845.31,1256.9,101.09,100.76,101.28,108.63,153.22,13.11,0.01,1.25,2367.34,0,3.95,6
2017-02-27,1195.5,20837.44,5861.9,1257.4,101.13,100.76,101.28,108.52,152.62,15.5,0.01,1.25,2369.75,0,3.87,6
2017-02-28,1189.1,20812.24,5825.44,1252.6,101.13,100.76,101.28,108.49,152.94,15.86,0.01,1.25,2363.64,0,3.85,6
2017-03-01,1232.8,21115.55,5904.03,1248.9,101.78,100.71,101.25,108.37,150.69,17.43,0.01,1.25,2395.96,0,3.86,8
2017-03-02,1262.3,21002.97,5861.22,1231.9,102.2,100.71,101.25,108.29,150.34,19.02,0.01,1.25,2381.92,0,4.04,8
2017-03-03,1288.2,21005.71,5870.75,1225.5,101.55,100.71,101.25,108.32,150.5,19.49,0.01,1.25,2383.12,0,4.07,8
